id,cost,status,xloc,yloc
361,10392304.84558,0,1122622.99,-4538512.631
362,20784609.69067,0,1134622.99,-4538512.631
363,13856406.46045,0,1146622.99,-4538512.631
364,10392304.84546,0,1158622.99,-4538512.631
365,3681810.58213,0,1170622.99,-4538512.631
382,1340070.87988,0,1374622.99,-4538512.631
385,2292902.7998,0,1080622.99,-4541976.73261
386,10392304.84558,0,1092622.99,-4541976.73261
387,20784609.69067,0,1104622.99,-4541976.73261
388,13856406.46061,0,1116622.99,-4541976.73261
389,10392304.84534,0,1128622.99,-4541976.73261
390,10392304.84534,0,1140622.99,-4541976.73261
391,10392304.8457,0,1152622.99,-4541976.73261
392,20784609.69043,0,1164622.99,-4541976.73261
393,9527294.72876,0,1176622.99,-4541976.73261
407,1571968.40967,0,1344622.99,-4541976.73261
409,2281097.27627,0,1368622.99,-4541976.73261
410,252766.18823,0,1380622.99,-4541976.73261
413,15421261.73486,0,1086622.99,-4545440.83423
414,20784609.69092,0,1098622.99,-4545440.83423
415,20784609.69116,0,1110622.99,-4545440.83423
416,20784609.69092,0,1122622.99,-4545440.83423
417,41569219.38184,0,1134622.99,-4545440.83423
418,20784609.69092,2,1146622.99,-4545440.83423
419,20784609.69067,0,1158622.99,-4545440.83423
420,20784609.69067,0,1170622.99,-4545440.83423
421,941812.76807,0,1182622.99,-4545440.83423
434,744350.94019,0,1338622.99,-4545440.83423
437,38204616.5293,0,1374622.99,-4545440.83423
441,10392304.84558,0,1092622.99,-4548904.93584
442,20784609.69067,0,1104622.99,-4548904.93584
443,13856406.46061,0,1116622.99,-4548904.93584
444,10392304.84534,0,1128622.99,-4548904.93584
445,10392304.84534,0,1140622.99,-4548904.93584
446,10392304.84546,0,1152622.99,-4548904.93584
447,20784609.69165,0,1164622.99,-4548904.93584
448,13763245.81494,0,1176622.99,-4548904.93584
449,999840.45605,0,1188622.99,-4548904.93584
462,12520316.35181,0,1344622.99,-4548904.93584
464,8219867.04578,0,1368622.99,-4548904.93584
465,7771500.79651,0,1380622.99,-4548904.93584
468,14220612.46582,0,1086622.99,-4552369.03746
469,10392304.84534,0,1098622.99,-4552369.03746
470,10392304.84509,0,1110622.99,-4552369.03746
471,10392304.84546,0,1122622.99,-4552369.03746
472,20784609.69092,0,1134622.99,-4552369.03746
473,13856406.46061,0,1146622.99,-4552369.03746
474,10392304.84521,0,1158622.99,-4552369.03746
475,10392304.84558,0,1170622.99,-4552369.03746
476,8813005.04431,0,1182622.99,-4552369.03746
477,1036461.44629,0,1194622.99,-4552369.03746
487,64863.38477,0,1314622.99,-4552369.03746
489,7367424.14512,0,1338622.99,-4552369.03746
490,12044310.34521,0,1350622.99,-4552369.03746
491,8934082.84253,0,1362622.99,-4552369.03746
492,20784609.69141,0,1374622.99,-4552369.03746
493,18605727.30078,0,1386622.99,-4552369.03746
496,20784609.69067,0,1092622.99,-4555833.13907
497,41569219.38232,0,1104622.99,-4555833.13907
498,20784609.69067,0,1116622.99,-4555833.13907
499,20784609.69067,0,1128622.99,-4555833.13907
500,20784609.69092,0,1140622.99,-4555833.13907
501,20784609.69067,0,1152622.99,-4555833.13907
502,41569219.38184,0,1164622.99,-4555833.13907
503,20784609.69067,0,1176622.99,-4555833.13907
504,20066025.01367,0,1188622.99,-4555833.13907
505,1054361.54574,0,1200622.99,-4555833.13907
512,7567980.5166,0,1284622.99,-4555833.13907
513,2029.20752,0,1296622.99,-4555833.13907
514,7471524.29199,0,1308622.99,-4555833.13907
516,19362270.271,0,1332622.99,-4555833.13907
517,41569219.38232,0,1344622.99,-4555833.13907
518,14598835.7478,0,1356622.99,-4555833.13907
519,20784609.69092,0,1368622.99,-4555833.13907
520,20784609.69092,0,1380622.99,-4555833.13907
521,3905619.6355,0,1392622.99,-4555833.13907
523,7231868.07507,0,1086622.99,-4559297.24069
524,10392304.84546,0,1098622.99,-4559297.24069
525,20784609.69092,2,1110622.99,-4559297.24069
526,20784609.69092,0,1122622.99,-4559297.24069
527,20784609.69067,0,1134622.99,-4559297.24069
528,10392304.84558,0,1146622.99,-4559297.24069
529,10392304.84558,2,1158622.99,-4559297.24069
530,10392304.84521,0,1170622.99,-4559297.24069
531,10392304.84546,0,1182622.99,-4559297.24069
532,20671092.19604,0,1194622.99,-4559297.24069
533,1487165.80176,0,1206622.99,-4559297.24069
538,86217.11377,0,1266622.99,-4559297.24069
539,3560677.68441,0,1278622.99,-4559297.24069
540,6358966.41235,0,1290622.99,-4559297.24069
541,5004594.45508,0,1302622.99,-4559297.24069
542,15263785.68359,0,1314622.99,-4559297.24069
543,2577660.00651,0,1326622.99,-4559297.24069
544,13856406.46045,0,1338622.99,-4559297.24069
545,10392304.84534,0,1350622.99,-4559297.24069
546,10392304.84546,0,1362622.99,-4559297.24069
547,20784609.69043,0,1374622.99,-4559297.24069
548,10392304.84558,0,1386622.99,-4559297.24069
551,13856406.46045,0,1092622.99,-4562761.3423
552,20784609.69043,0,1104622.99,-4562761.3423
553,41569219.38086,0,1116622.99,-4562761.3423
554,10392304.84534,0,1128622.99,-4562761.3423
555,10392304.84521,0,1140622.99,-4562761.3423
556,13856406.46029,0,1152622.99,-4562761.3423
557,20784609.69043,0,1164622.99,-4562761.3423
558,13856406.46012,0,1176622.99,-4562761.3423
559,10392304.84534,0,1188622.99,-4562761.3423
560,8028516.35088,0,1200622.99,-4562761.3423
561,683467.95898,0,1212622.99,-4562761.3423
565,4582234.00366,0,1260622.99,-4562761.3423
566,11523926.43376,0,1272622.99,-4562761.3423
567,20784609.69116,0,1284622.99,-4562761.3423
568,11388360.24935,0,1296622.99,-4562761.3423
569,10392304.84558,0,1308622.99,-4562761.3423
570,9869048.84351,0,1320622.99,-4562761.3423
571,20784609.69092,0,1332622.99,-4562761.3423
572,20784609.69116,0,1344622.99,-4562761.3423
573,13856406.46061,0,1356622.99,-4562761.3423
574,10392304.84558,0,1368622.99,-4562761.3423
575,10392304.84546,0,1380622.99,-4562761.3423
576,10948673.67399,2,1392622.99,-4562761.3423
578,11463310.23096,0,1086622.99,-4566225.44392
579,20784609.69067,0,1098622.99,-4566225.44392
580,41569219.38184,0,1110622.99,-4566225.44392
581,41569219.38135,0,1122622.99,-4566225.44392
582,41569219.38184,0,1134622.99,-4566225.44392
583,20784609.69067,0,1146622.99,-4566225.44392
584,20784609.69092,0,1158622.99,-4566225.44392
585,20784609.69092,0,1170622.99,-4566225.44392
586,20784609.69092,0,1182622.99,-4566225.44392
587,41569219.38184,0,1194622.99,-4566225.44392
588,19933695.02905,0,1206622.99,-4566225.44392
589,3736758.66431,0,1218622.99,-4566225.44392
591,5098363.93213,0,1242622.99,-4566225.44392
592,19424806.51563,0,1254622.99,-4566225.44392
593,8109575.67171,0,1266622.99,-4566225.44392
594,20784609.69092,0,1278622.99,-4566225.44392
595,20784609.69092,0,1290622.99,-4566225.44392
596,20784609.69067,0,1302622.99,-4566225.44392
597,41569219.38184,0,1314622.99,-4566225.44392
598,20784609.69116,0,1326622.99,-4566225.44392
599,20784609.69092,0,1338622.99,-4566225.44392
600,20784609.69092,0,1350622.99,-4566225.44392
601,20784609.69116,0,1362622.99,-4566225.44392
602,41569219.38184,0,1374622.99,-4566225.44392
603,20784609.69116,0,1386622.99,-4566225.44392
604,5390303.7832,0,1398622.99,-4566225.44392
606,10392304.84546,0,1092622.99,-4569689.54553
607,41569219.38232,0,1104622.99,-4569689.54553
608,20784609.69141,0,1116622.99,-4569689.54553
609,10392304.84546,0,1128622.99,-4569689.54553
610,10392304.84558,0,1140622.99,-4569689.54553
611,13856406.46045,2,1152622.99,-4569689.54553
612,20784609.69116,0,1164622.99,-4569689.54553
613,10392304.84546,0,1176622.99,-4569689.54553
614,10392304.84546,0,1188622.99,-4569689.54553
615,10392304.84546,0,1200622.99,-4569689.54553
616,9712158.72839,0,1212622.99,-4569689.54553
617,12246642.88135,0,1224622.99,-4569689.54553
618,3777555.08899,0,1236622.99,-4569689.54553
619,4577192.28394,0,1248622.99,-4569689.54553
620,10392304.84534,0,1260622.99,-4569689.54553
621,10392304.84534,0,1272622.99,-4569689.54553
622,20784609.69067,0,1284622.99,-4569689.54553
623,10392304.84546,0,1296622.99,-4569689.54553
624,10392304.84534,0,1308622.99,-4569689.54553
625,10392304.84534,0,1320622.99,-4569689.54553
626,10392304.84521,0,1332622.99,-4569689.54553
627,20784609.69092,0,1344622.99,-4569689.54553
628,10392304.84521,0,1356622.99,-4569689.54553
629,10392304.84546,0,1368622.99,-4569689.54553
630,10392304.84558,0,1380622.99,-4569689.54553
631,10392304.8457,2,1392622.99,-4569689.54553
633,2119817.37663,0,1086622.99,-4573153.64715
634,13856406.46077,0,1098622.99,-4573153.64715
635,41569219.38135,0,1110622.99,-4573153.64715
636,20784609.69092,0,1122622.99,-4573153.64715
637,20784609.69067,0,1134622.99,-4573153.64715
638,20784609.69067,2,1146622.99,-4573153.64715
639,10392304.84534,0,1158622.99,-4573153.64715
640,10392304.84534,0,1170622.99,-4573153.64715
641,13856406.46094,0,1182622.99,-4573153.64715
642,20784609.69067,0,1194622.99,-4573153.64715
643,13856406.46012,0,1206622.99,-4573153.64715
644,10392304.84521,0,1218622.99,-4573153.64715
645,17599830.4585,0,1230622.99,-4573153.64715
646,13219932.507,0,1242622.99,-4573153.64715
647,20784609.69067,0,1254622.99,-4573153.64715
648,8218244.84707,0,1266622.99,-4573153.64715
649,10392304.84546,0,1278622.99,-4573153.64715
650,10392304.84534,0,1290622.99,-4573153.64715
651,13856406.46094,0,1302622.99,-4573153.64715
652,20784609.69067,0,1314622.99,-4573153.64715
653,13856406.46045,0,1326622.99,-4573153.64715
654,10392304.84546,0,1338622.99,-4573153.64715
655,10392304.84521,0,1350622.99,-4573153.64715
656,13856406.46061,0,1362622.99,-4573153.64715
657,20784609.69092,0,1374622.99,-4573153.64715
658,13856406.46029,0,1386622.99,-4573153.64715
659,5950955.72681,0,1398622.99,-4573153.64715
661,11056836.71126,0,1092622.99,-4576617.74876
662,41569219.38184,0,1104622.99,-4576617.74876
663,13856406.46045,0,1116622.99,-4576617.74876
664,10392304.84534,0,1128622.99,-4576617.74876
665,20784609.69092,0,1140622.99,-4576617.74876
666,20784609.69092,0,1152622.99,-4576617.74876
667,20784609.69116,0,1164622.99,-4576617.74876
668,13856406.46045,0,1176622.99,-4576617.74876
669,10392304.84534,0,1188622.99,-4576617.74876
670,10392304.84546,0,1200622.99,-4576617.74876
671,13856406.46061,0,1212622.99,-4576617.74876
672,20784609.69116,0,1224622.99,-4576617.74876
673,13856406.46077,0,1236622.99,-4576617.74876
674,10392304.84546,0,1248622.99,-4576617.74876
675,10392304.84534,0,1260622.99,-4576617.74876
676,13856406.46045,0,1272622.99,-4576617.74876
677,20784609.69067,0,1284622.99,-4576617.74876
678,13856406.46029,0,1296622.99,-4576617.74876
679,10392304.84546,0,1308622.99,-4576617.74876
680,10392304.84521,0,1320622.99,-4576617.74876
681,13856406.46029,0,1332622.99,-4576617.74876
682,20784609.69092,0,1344622.99,-4576617.74876
683,13856406.46061,0,1356622.99,-4576617.74876
684,10392304.84546,0,1368622.99,-4576617.74876
685,10392304.84546,0,1380622.99,-4576617.74876
686,12042324.59424,0,1392622.99,-4576617.74876
688,666218.47803,0,1086622.99,-4580081.85038
689,13856406.46061,0,1098622.99,-4580081.85038
690,20784609.69116,0,1110622.99,-4580081.85038
691,10392304.84558,0,1122622.99,-4580081.85038
692,20784609.69092,0,1134622.99,-4580081.85038
693,20784609.69116,2,1146622.99,-4580081.85038
694,10392304.84546,0,1158622.99,-4580081.85038
695,10392304.84558,0,1170622.99,-4580081.85038
696,10392304.84558,0,1182622.99,-4580081.85038
697,20784609.69092,0,1194622.99,-4580081.85038
698,10392304.8457,0,1206622.99,-4580081.85038
699,10392304.84534,0,1218622.99,-4580081.85038
700,10392304.84558,0,1230622.99,-4580081.85038
701,10392304.84558,0,1242622.99,-4580081.85038
702,20784609.69092,0,1254622.99,-4580081.85038
703,10392304.8457,0,1266622.99,-4580081.85038
704,10392304.84546,0,1278622.99,-4580081.85038
705,10392304.84534,0,1290622.99,-4580081.85038
706,10392304.8457,0,1302622.99,-4580081.85038
707,20784609.69043,0,1314622.99,-4580081.85038
708,10392304.84558,0,1326622.99,-4580081.85038
709,10392304.84534,0,1338622.99,-4580081.85038
710,10392304.84534,0,1350622.99,-4580081.85038
711,10392304.84558,0,1362622.99,-4580081.85038
712,20784609.69092,0,1374622.99,-4580081.85038
713,10392304.84534,0,1386622.99,-4580081.85038
716,18297852.92798,0,1092622.99,-4583545.95199
717,41569219.38184,0,1104622.99,-4583545.95199
718,20784609.69067,0,1116622.99,-4583545.95199
719,20784609.69092,0,1128622.99,-4583545.95199
720,41569219.38184,0,1140622.99,-4583545.95199
721,20784609.69092,0,1152622.99,-4583545.95199
722,41569219.38184,0,1164622.99,-4583545.95199
723,20784609.69067,0,1176622.99,-4583545.95199
724,20784609.69092,0,1188622.99,-4583545.95199
725,20784609.69092,0,1200622.99,-4583545.95199
726,20784609.69067,0,1212622.99,-4583545.95199
727,41569219.38184,0,1224622.99,-4583545.95199
728,20784609.69092,0,1236622.99,-4583545.95199
729,20784609.69092,0,1248622.99,-4583545.95199
730,20784609.69092,0,1260622.99,-4583545.95199
731,20784609.69067,0,1272622.99,-4583545.95199
732,41569219.38184,0,1284622.99,-4583545.95199
733,20784609.69067,0,1296622.99,-4583545.95199
734,20784609.69092,0,1308622.99,-4583545.95199
735,20784609.69067,0,1320622.99,-4583545.95199
736,20784609.69067,0,1332622.99,-4583545.95199
737,41569219.38184,0,1344622.99,-4583545.95199
738,20784609.69092,0,1356622.99,-4583545.95199
739,20784609.69067,0,1368622.99,-4583545.95199
740,20784609.69092,0,1380622.99,-4583545.95199
741,9617816.66089,0,1392622.99,-4583545.95199
743,39060.73486,0,1086622.99,-4587010.05361
744,13856406.46077,0,1098622.99,-4587010.05361
745,13856406.46061,0,1110622.99,-4587010.05361
746,13856406.46012,0,1122622.99,-4587010.05361
747,20784609.69067,0,1134622.99,-4587010.05361
748,20784609.69092,0,1146622.99,-4587010.05361
749,10392304.84521,0,1158622.99,-4587010.05361
750,10392304.84534,0,1170622.99,-4587010.05361
751,13856406.46045,0,1182622.99,-4587010.05361
752,20784609.69043,0,1194622.99,-4587010.05361
753,13856406.46045,0,1206622.99,-4587010.05361
754,10392304.84534,0,1218622.99,-4587010.05361
755,10392304.84534,0,1230622.99,-4587010.05361
756,13856406.46061,0,1242622.99,-4587010.05361
757,20784609.69043,0,1254622.99,-4587010.05361
758,13856406.46061,0,1266622.99,-4587010.05361
759,10392304.84534,0,1278622.99,-4587010.05361
760,10392304.84521,0,1290622.99,-4587010.05361
761,13856406.46045,0,1302622.99,-4587010.05361
762,20784609.69067,0,1314622.99,-4587010.05361
763,13856406.46029,0,1326622.99,-4587010.05361
764,10392304.84534,0,1338622.99,-4587010.05361
765,10392304.84521,0,1350622.99,-4587010.05361
766,13856406.46077,2,1362622.99,-4587010.05361
767,20784609.69067,0,1374622.99,-4587010.05361
768,13856406.46045,0,1386622.99,-4587010.05361
771,10377790.61035,0,1092622.99,-4590474.15522
772,41569219.38135,0,1104622.99,-4590474.15522
773,10392304.84583,0,1116622.99,-4590474.15522
774,10392304.84521,0,1128622.99,-4590474.15522
775,20784609.69067,0,1140622.99,-4590474.15522
776,13856406.46077,0,1152622.99,-4590474.15522
777,20784609.69043,0,1164622.99,-4590474.15522
778,10392304.84534,0,1176622.99,-4590474.15522
779,10392304.84558,0,1188622.99,-4590474.15522
780,10392304.84546,0,1200622.99,-4590474.15522
781,10392304.84546,0,1212622.99,-4590474.15522
782,20784609.69092,0,1224622.99,-4590474.15522
783,10392304.84509,0,1236622.99,-4590474.15522
784,10392304.84546,0,1248622.99,-4590474.15522
785,10392304.84546,0,1260622.99,-4590474.15522
786,10392304.84558,0,1272622.99,-4590474.15522
787,20784609.69092,0,1284622.99,-4590474.15522
788,10392304.84509,0,1296622.99,-4590474.15522
789,10392304.84546,0,1308622.99,-4590474.15522
790,10392304.8457,0,1320622.99,-4590474.15522
791,10392304.84546,0,1332622.99,-4590474.15522
792,20784609.69043,0,1344622.99,-4590474.15522
793,10392304.84534,0,1356622.99,-4590474.15522
794,10392304.84534,2,1368622.99,-4590474.15522
795,10392304.84546,0,1380622.99,-4590474.15522
796,2226475.28115,0,1392622.99,-4590474.15522
799,20784609.69092,0,1098622.99,-4593938.25684
800,20784609.69067,0,1110622.99,-4593938.25684
801,20784609.69067,0,1122622.99,-4593938.25684
802,41569219.38184,0,1134622.99,-4593938.25684
803,20784609.69092,0,1146622.99,-4593938.25684
804,20784609.69067,0,1158622.99,-4593938.25684
805,20784609.69067,0,1170622.99,-4593938.25684
806,20784609.69067,0,1182622.99,-4593938.25684
807,41569219.38184,0,1194622.99,-4593938.25684
808,20784609.69067,0,1206622.99,-4593938.25684
809,20784609.69092,0,1218622.99,-4593938.25684
810,20784609.69092,0,1230622.99,-4593938.25684
811,20784609.69092,0,1242622.99,-4593938.25684
812,41569219.38135,0,1254622.99,-4593938.25684
813,20784609.69067,0,1266622.99,-4593938.25684
814,20784609.69092,0,1278622.99,-4593938.25684
815,20784609.69067,0,1290622.99,-4593938.25684
816,20784609.69067,0,1302622.99,-4593938.25684
817,41569219.38184,0,1314622.99,-4593938.25684
818,20784609.69116,2,1326622.99,-4593938.25684
819,20784609.69067,0,1338622.99,-4593938.25684
820,20784609.69067,0,1350622.99,-4593938.25684
821,20784609.69067,0,1362622.99,-4593938.25684
822,41569219.38184,0,1374622.99,-4593938.25684
823,20784609.69067,0,1386622.99,-4593938.25684
826,1335126.04541,0,1092622.99,-4597402.35845
827,20784609.69116,0,1104622.99,-4597402.35845
828,13856406.46061,0,1116622.99,-4597402.35845
829,13856406.46061,0,1128622.99,-4597402.35845
830,20784609.69067,0,1140622.99,-4597402.35845
831,20784609.69092,0,1152622.99,-4597402.35845
832,20784609.69116,0,1164622.99,-4597402.35845
833,13856406.46045,0,1176622.99,-4597402.35845
834,10392304.84546,0,1188622.99,-4597402.35845
835,10392304.84546,0,1200622.99,-4597402.35845
836,13856406.46077,0,1212622.99,-4597402.35845
837,20784609.69067,0,1224622.99,-4597402.35845
838,13856406.46029,0,1236622.99,-4597402.35845
839,10392304.84546,0,1248622.99,-4597402.35845
840,10392304.84534,0,1260622.99,-4597402.35845
841,13856406.46061,0,1272622.99,-4597402.35845
842,20784609.69067,0,1284622.99,-4597402.35845
843,13856406.46061,0,1296622.99,-4597402.35845
844,10392304.84546,0,1308622.99,-4597402.35845
845,10392304.84534,0,1320622.99,-4597402.35845
846,13856406.46012,2,1332622.99,-4597402.35845
847,20784609.69067,0,1344622.99,-4597402.35845
848,13856406.46061,0,1356622.99,-4597402.35845
849,13856406.46029,0,1368622.99,-4597402.35845
850,10392304.8457,0,1380622.99,-4597402.35845
851,4244393.36719,0,1392622.99,-4597402.35845
854,7207156.43518,0,1098622.99,-4600866.46007
855,10392304.84546,0,1110622.99,-4600866.46007
856,10392304.84509,0,1122622.99,-4600866.46007
857,20784609.69067,0,1134622.99,-4600866.46007
858,20784609.69019,0,1146622.99,-4600866.46007
859,10392304.84534,0,1158622.99,-4600866.46007
860,10392304.84534,0,1170622.99,-4600866.46007
861,10392304.84558,0,1182622.99,-4600866.46007
862,20784609.69043,0,1194622.99,-4600866.46007
863,10392304.84558,0,1206622.99,-4600866.46007
864,10392304.84534,0,1218622.99,-4600866.46007
865,10392304.84558,0,1230622.99,-4600866.46007
866,10392304.8457,0,1242622.99,-4600866.46007
867,20784609.69092,2,1254622.99,-4600866.46007
868,10392304.8457,0,1266622.99,-4600866.46007
869,10392304.84558,0,1278622.99,-4600866.46007
870,10392304.84534,0,1290622.99,-4600866.46007
871,10392304.84521,0,1302622.99,-4600866.46007
872,20784609.69092,0,1314622.99,-4600866.46007
873,10392304.84534,0,1326622.99,-4600866.46007
874,10392304.84534,0,1338622.99,-4600866.46007
875,10392304.84509,2,1350622.99,-4600866.46007
876,13856406.46061,0,1362622.99,-4600866.46007
877,20784609.69092,0,1374622.99,-4600866.46007
878,10392304.84534,2,1386622.99,-4600866.46007
879,1311367.44141,0,1398622.99,-4600866.46007
882,41569219.38184,0,1104622.99,-4604330.56168
883,20784609.69141,0,1116622.99,-4604330.56168
884,41569219.38184,0,1128622.99,-4604330.56168
885,41569219.38135,0,1140622.99,-4604330.56168
886,41569219.38232,0,1152622.99,-4604330.56168
887,41569219.38232,0,1164622.99,-4604330.56168
888,20784609.69092,0,1176622.99,-4604330.56168
889,20784609.69116,0,1188622.99,-4604330.56168
890,20784609.69116,0,1200622.99,-4604330.56168
891,20784609.69092,0,1212622.99,-4604330.56168
892,41569219.38184,0,1224622.99,-4604330.56168
893,20784609.69067,0,1236622.99,-4604330.56168
894,20784609.69067,0,1248622.99,-4604330.56168
895,20784609.69067,0,1260622.99,-4604330.56168
896,20784609.69092,0,1272622.99,-4604330.56168
897,41569219.38086,0,1284622.99,-4604330.56168
898,20784609.69116,0,1296622.99,-4604330.56168
899,20784609.69067,0,1308622.99,-4604330.56168
900,20784609.69067,0,1320622.99,-4604330.56168
901,20784609.69067,0,1332622.99,-4604330.56168
902,41569219.38135,0,1344622.99,-4604330.56168
903,20784609.69092,2,1356622.99,-4604330.56168
904,20784609.69092,0,1368622.99,-4604330.56168
905,20784609.69092,0,1380622.99,-4604330.56168
906,9915465.61719,0,1392622.99,-4604330.56168
909,4310770.25037,0,1098622.99,-4607794.6633
910,10392304.84558,0,1110622.99,-4607794.6633
911,13856406.46029,0,1122622.99,-4607794.6633
912,20784609.69092,0,1134622.99,-4607794.6633
913,20784609.69067,0,1146622.99,-4607794.6633
914,13856406.46077,0,1158622.99,-4607794.6633
915,13856406.46029,0,1170622.99,-4607794.6633
916,10392304.8457,0,1182622.99,-4607794.6633
917,20784609.69067,0,1194622.99,-4607794.6633
918,13856406.46094,0,1206622.99,-4607794.6633
919,10392304.84534,0,1218622.99,-4607794.6633
920,10392304.84558,0,1230622.99,-4607794.6633
921,10392304.84558,0,1242622.99,-4607794.6633
922,20784609.69092,0,1254622.99,-4607794.6633
923,13856406.46029,0,1266622.99,-4607794.6633
924,10392304.84558,0,1278622.99,-4607794.6633
925,10392304.84521,0,1290622.99,-4607794.6633
926,10392304.84558,0,1302622.99,-4607794.6633
927,20784609.69067,0,1314622.99,-4607794.6633
928,13856406.46061,0,1326622.99,-4607794.6633
929,10392304.84534,0,1338622.99,-4607794.6633
930,10392304.84558,0,1350622.99,-4607794.6633
931,10392304.84534,0,1362622.99,-4607794.6633
932,20784609.69092,0,1374622.99,-4607794.6633
933,13856406.46045,0,1386622.99,-4607794.6633
937,20784609.69165,0,1104622.99,-4611258.76491
938,20784609.69092,0,1116622.99,-4611258.76491
939,20784609.69116,0,1128622.99,-4611258.76491
940,20784609.69092,0,1140622.99,-4611258.76491
941,20784609.69067,0,1152622.99,-4611258.76491
942,20784609.69043,0,1164622.99,-4611258.76491
943,13856406.46061,0,1176622.99,-4611258.76491
944,10392304.84534,0,1188622.99,-4611258.76491
945,10392304.84546,0,1200622.99,-4611258.76491
946,10392304.84546,0,1212622.99,-4611258.76491
947,20784609.69141,0,1224622.99,-4611258.76491
948,13856406.46045,0,1236622.99,-4611258.76491
949,10392304.84546,0,1248622.99,-4611258.76491
950,10392304.84534,0,1260622.99,-4611258.76491
951,10392304.84534,0,1272622.99,-4611258.76491
952,20784609.69067,0,1284622.99,-4611258.76491
953,13856406.46061,0,1296622.99,-4611258.76491
954,10392304.84546,0,1308622.99,-4611258.76491
955,10392304.84558,0,1320622.99,-4611258.76491
956,10392304.84546,0,1332622.99,-4611258.76491
957,20784609.69116,0,1344622.99,-4611258.76491
958,13856406.46061,0,1356622.99,-4611258.76491
959,10392304.84534,0,1368622.99,-4611258.76491
960,10392304.84546,0,1380622.99,-4611258.76491
961,2735658.3396,0,1392622.99,-4611258.76491
964,6134755.37549,0,1098622.99,-4614722.86653
965,20784609.69067,0,1110622.99,-4614722.86653
966,41569219.38184,0,1122622.99,-4614722.86653
967,41569219.38184,0,1134622.99,-4614722.86653
968,20784609.69141,0,1146622.99,-4614722.86653
969,20784609.69092,0,1158622.99,-4614722.86653
970,41569219.38232,0,1170622.99,-4614722.86653
971,20784609.69067,2,1182622.99,-4614722.86653
972,41569219.38135,0,1194622.99,-4614722.86653
973,20784609.69019,0,1206622.99,-4614722.86653
974,20784609.69067,0,1218622.99,-4614722.86653
975,20784609.69067,0,1230622.99,-4614722.86653
976,20784609.69092,0,1242622.99,-4614722.86653
977,41569219.38184,0,1254622.99,-4614722.86653
978,20784609.69116,0,1266622.99,-4614722.86653
979,20784609.69092,0,1278622.99,-4614722.86653
980,20784609.69092,0,1290622.99,-4614722.86653
981,20784609.69067,0,1302622.99,-4614722.86653
982,41569219.38135,0,1314622.99,-4614722.86653
