id,cost,status,xloc,yloc
983,207846.0969067,0,1326622.99,-4614722.86653
984,207846.0969067,0,1338622.99,-4614722.86653
985,207846.0969092,0,1350622.99,-4614722.86653
986,207846.0969092,0,1362622.99,-4614722.86653
987,415692.1938232,0,1374622.99,-4614722.86653
988,369919.9900293,0,1386622.99,-4614722.86653
992,145237.5366699,0,1104622.99,-4618186.96814
993,207846.0969067,0,1116622.99,-4618186.96814
994,207846.0969092,0,1128622.99,-4618186.96814
995,138564.0646045,0,1140622.99,-4618186.96814
996,103923.0484521,0,1152622.99,-4618186.96814
997,415692.1938184,0,1164622.99,-4618186.96814
998,138564.0646045,2,1176622.99,-4618186.96814
999,103923.0484546,2,1188622.99,-4618186.96814
1000,103923.0484558,0,1200622.99,-4618186.96814
1001,103923.0484546,0,1212622.99,-4618186.96814
1002,207846.0969092,0,1224622.99,-4618186.96814
1003,138564.0646077,0,1236622.99,-4618186.96814
1004,103923.0484534,0,1248622.99,-4618186.96814
1005,103923.0484534,0,1260622.99,-4618186.96814
1006,103923.0484521,0,1272622.99,-4618186.96814
1007,207846.0969092,0,1284622.99,-4618186.96814
1008,138564.0646045,0,1296622.99,-4618186.96814
1009,103923.0484534,0,1308622.99,-4618186.96814
1010,103923.0484534,0,1320622.99,-4618186.96814
1011,103923.0484534,0,1332622.99,-4618186.96814
1012,207846.0969141,0,1344622.99,-4618186.96814
1013,138564.0646061,0,1356622.99,-4618186.96814
1014,103923.0484534,0,1368622.99,-4618186.96814
1015,103923.0484534,0,1380622.99,-4618186.96814
1020,103923.0484558,0,1110622.99,-4621651.06976
1021,138564.0646045,0,1122622.99,-4621651.06976
1022,207846.0969092,0,1134622.99,-4621651.06976
1023,138564.0646061,0,1146622.99,-4621651.06976
1024,138564.0646045,0,1158622.99,-4621651.06976
1025,207846.0969092,0,1170622.99,-4621651.06976
1026,103923.0484534,2,1182622.99,-4621651.06976
1027,207846.0969067,2,1194622.99,-4621651.06976
1028,138564.0646094,0,1206622.99,-4621651.06976
1029,103923.0484534,0,1218622.99,-4621651.06976
1030,103923.0484558,0,1230622.99,-4621651.06976
1031,103923.0484534,0,1242622.99,-4621651.06976
1032,207846.0969092,0,1254622.99,-4621651.06976
1033,138564.0646029,0,1266622.99,-4621651.06976
1034,103923.0484546,0,1278622.99,-4621651.06976
1035,103923.0484534,0,1290622.99,-4621651.06976
1036,103923.0484534,0,1302622.99,-4621651.06976
1037,207846.0969092,0,1314622.99,-4621651.06976
1038,138564.0646045,0,1326622.99,-4621651.06976
1039,103923.0484534,0,1338622.99,-4621651.06976
1040,103923.0484534,0,1350622.99,-4621651.06976
1041,103923.0484534,0,1362622.99,-4621651.06976
1042,207846.0969092,0,1374622.99,-4621651.06976
1043,108054.0580884,0,1386622.99,-4621651.06976
1047,74177.1214746,0,1104622.99,-4625115.17138
1048,207846.0969116,0,1116622.99,-4625115.17138
1049,415692.1938135,0,1128622.99,-4625115.17138
1050,207846.0969092,0,1140622.99,-4625115.17138
1051,207846.0969067,0,1152622.99,-4625115.17138
1052,415692.1938184,0,1164622.99,-4625115.17138
1053,207846.0969092,0,1176622.99,-4625115.17138
1054,207846.0969092,2,1188622.99,-4625115.17138
1055,207846.0969092,2,1200622.99,-4625115.17138
1056,207846.0969092,0,1212622.99,-4625115.17138
1057,415692.1938135,0,1224622.99,-4625115.17138
1058,207846.0969116,0,1236622.99,-4625115.17138
1059,207846.0969067,0,1248622.99,-4625115.17138
1060,207846.0969092,0,1260622.99,-4625115.17138
1061,207846.0969116,0,1272622.99,-4625115.17138
1062,415692.1938184,0,1284622.99,-4625115.17138
1063,207846.0969092,0,1296622.99,-4625115.17138
1064,207846.0969067,0,1308622.99,-4625115.17138
1065,207846.0969092,0,1320622.99,-4625115.17138
1066,207846.0969067,2,1332622.99,-4625115.17138
1067,415692.1938184,0,1344622.99,-4625115.17138
1068,207846.0969116,0,1356622.99,-4625115.17138
1069,207846.0969092,0,1368622.99,-4625115.17138
1070,207846.0969067,0,1380622.99,-4625115.17138
1075,78172.3176404,0,1110622.99,-4628579.27299
1076,138564.0646061,0,1122622.99,-4628579.27299
1077,207846.0969116,0,1134622.99,-4628579.27299
1078,138564.0646029,0,1146622.99,-4628579.27299
1079,103923.0484534,0,1158622.99,-4628579.27299
1080,207846.0969067,0,1170622.99,-4628579.27299
1081,138564.0646029,2,1182622.99,-4628579.27299
1082,415692.1938184,2,1194622.99,-4628579.27299
1083,138564.0646045,0,1206622.99,-4628579.27299
1084,103923.048457,0,1218622.99,-4628579.27299
1085,138564.0646029,0,1230622.99,-4628579.27299
1086,103923.0484546,0,1242622.99,-4628579.27299
1087,207846.0969067,0,1254622.99,-4628579.27299
1088,138564.0646029,0,1266622.99,-4628579.27299
1089,103923.0484546,0,1278622.99,-4628579.27299
1090,103923.0484546,0,1290622.99,-4628579.27299
1091,103923.0484546,0,1302622.99,-4628579.27299
1092,207846.0969092,0,1314622.99,-4628579.27299
1093,138564.0646045,0,1326622.99,-4628579.27299
1094,103923.0484534,2,1338622.99,-4628579.27299
1095,103923.0484534,0,1350622.99,-4628579.27299
1096,103923.0484546,0,1362622.99,-4628579.27299
1097,207846.0969043,0,1374622.99,-4628579.27299
1098,106381.5432397,0,1386622.99,-4628579.27299
1103,138564.0646045,0,1116622.99,-4632043.37461
1104,207846.0969092,0,1128622.99,-4632043.37461
1105,103923.0484509,0,1140622.99,-4632043.37461
1106,103923.0484534,0,1152622.99,-4632043.37461
1107,207846.0969067,0,1164622.99,-4632043.37461
1108,207846.0969092,2,1176622.99,-4632043.37461
1109,138564.0646077,2,1188622.99,-4632043.37461
1110,207846.0969092,2,1200622.99,-4632043.37461
1111,138564.0646029,0,1212622.99,-4632043.37461
1112,207846.0969067,0,1224622.99,-4632043.37461
1113,138564.0646045,0,1236622.99,-4632043.37461
1114,103923.0484521,0,1248622.99,-4632043.37461
1115,103923.0484558,0,1260622.99,-4632043.37461
1116,103923.0484558,0,1272622.99,-4632043.37461
1117,207846.0969067,0,1284622.99,-4632043.37461
1118,138564.0646077,0,1296622.99,-4632043.37461
1119,103923.0484534,0,1308622.99,-4632043.37461
1120,103923.0484534,0,1320622.99,-4632043.37461
1121,103923.0484546,2,1332622.99,-4632043.37461
1122,207846.0969116,0,1344622.99,-4632043.37461
1123,138564.0646045,0,1356622.99,-4632043.37461
1124,103923.0484546,0,1368622.99,-4632043.37461
1125,103923.0484521,0,1380622.99,-4632043.37461
1130,0,0,1110622.99,-4635507.47622
1131,207846.0969092,0,1122622.99,-4635507.47622
1132,415692.1938184,0,1134622.99,-4635507.47622
1133,207846.0969043,0,1146622.99,-4635507.47622
1134,207846.0969092,0,1158622.99,-4635507.47622
1135,415692.1938184,0,1170622.99,-4635507.47622
1136,207846.0969043,2,1182622.99,-4635507.47622
1137,415692.1938184,2,1194622.99,-4635507.47622
1138,415692.1938184,0,1206622.99,-4635507.47622
1139,207846.0969043,2,1218622.99,-4635507.47622
1140,415692.1938184,0,1230622.99,-4635507.47622
1141,207846.0969092,0,1242622.99,-4635507.47622
1142,415692.1938086,0,1254622.99,-4635507.47622
1143,207846.0969092,0,1266622.99,-4635507.47622
1144,207846.0969092,0,1278622.99,-4635507.47622
1145,207846.0969067,0,1290622.99,-4635507.47622
1146,207846.0969067,0,1302622.99,-4635507.47622
1147,415692.1938184,0,1314622.99,-4635507.47622
1148,207846.0969092,0,1326622.99,-4635507.47622
1149,207846.0969092,0,1338622.99,-4635507.47622
1150,207846.0969092,0,1350622.99,-4635507.47622
1151,207846.0969067,0,1362622.99,-4635507.47622
1152,415692.1938184,0,1374622.99,-4635507.47622
1153,351864.5932373,0,1386622.99,-4635507.47622
1158,62795.7136621,0,1116622.99,-4638971.57784
1159,103923.0484534,0,1128622.99,-4638971.57784
1160,207846.0969092,0,1140622.99,-4638971.57784
1161,207846.0969116,0,1152622.99,-4638971.57784
1162,415692.1938232,0,1164622.99,-4638971.57784
1163,207846.0969092,2,1176622.99,-4638971.57784
1164,103923.0484521,2,1188622.99,-4638971.57784
1165,138564.0646029,0,1200622.99,-4638971.57784
1166,138564.0646029,2,1212622.99,-4638971.57784
1167,415692.1938184,0,1224622.99,-4638971.57784
1168,138564.0646077,0,1236622.99,-4638971.57784
1169,138564.0646077,0,1248622.99,-4638971.57784
1170,103923.0484558,0,1260622.99,-4638971.57784
1171,103923.0484558,0,1272622.99,-4638971.57784
1172,207846.0969067,0,1284622.99,-4638971.57784
1173,103923.0484534,0,1296622.99,-4638971.57784
1174,103923.0484546,0,1308622.99,-4638971.57784
1175,103923.0484546,0,1320622.99,-4638971.57784
1176,103923.0484534,0,1332622.99,-4638971.57784
1177,207846.0969067,0,1344622.99,-4638971.57784
1178,103923.0484534,0,1356622.99,-4638971.57784
1179,103923.0484521,0,1368622.99,-4638971.57784
1180,103923.0484534,0,1380622.99,-4638971.57784
1181,959.3010107,0,1392622.99,-4638971.57784
1186,134145.3058757,0,1122622.99,-4642435.67945
1187,207846.0969116,0,1134622.99,-4642435.67945
1188,415692.1938135,0,1146622.99,-4642435.67945
1189,207846.0969067,0,1158622.99,-4642435.67945
1190,415692.1938184,0,1170622.99,-4642435.67945
1191,207846.0969067,2,1182622.99,-4642435.67945
1192,207846.0969092,2,1194622.99,-4642435.67945
1193,138564.0646012,2,1206622.99,-4642435.67945
1194,207846.0969092,2,1218622.99,-4642435.67945
1195,207846.0969043,0,1230622.99,-4642435.67945
1196,207846.0969067,0,1242622.99,-4642435.67945
1197,207846.0969116,0,1254622.99,-4642435.67945
1198,138564.0646061,0,1266622.99,-4642435.67945
1199,103923.0484546,0,1278622.99,-4642435.67945
1200,103923.0484546,0,1290622.99,-4642435.67945
1201,138564.0646094,0,1302622.99,-4642435.67945
1202,207846.0969067,0,1314622.99,-4642435.67945
1203,138564.0646061,0,1326622.99,-4642435.67945
1204,103923.0484546,0,1338622.99,-4642435.67945
1205,103923.0484534,0,1350622.99,-4642435.67945
1206,138564.0646029,0,1362622.99,-4642435.67945
1207,207846.0969092,0,1374622.99,-4642435.67945
1208,111252.6632202,0,1386622.99,-4642435.67945
1214,207846.0969092,0,1128622.99,-4645899.78107
1215,415692.1938184,0,1140622.99,-4645899.78107
1216,415692.1938135,0,1152622.99,-4645899.78107
1217,415692.1938135,2,1164622.99,-4645899.78107
1218,415692.1938232,2,1176622.99,-4645899.78107
1219,207846.0969067,2,1188622.99,-4645899.78107
1220,207846.0969067,2,1200622.99,-4645899.78107
1221,207846.0969067,2,1212622.99,-4645899.78107
1222,415692.1938135,0,1224622.99,-4645899.78107
1223,415692.1938232,0,1236622.99,-4645899.78107
1224,415692.1938135,0,1248622.99,-4645899.78107
1225,207846.0969067,0,1260622.99,-4645899.78107
1226,207846.0969067,0,1272622.99,-4645899.78107
1227,415692.1938135,0,1284622.99,-4645899.78107
1228,207846.0969067,0,1296622.99,-4645899.78107
1229,207846.0969067,0,1308622.99,-4645899.78107
1230,207846.0969067,0,1320622.99,-4645899.78107
1231,207846.0969141,0,1332622.99,-4645899.78107
1232,415692.1938135,0,1344622.99,-4645899.78107
1233,207846.0969092,0,1356622.99,-4645899.78107
1234,207846.0969067,0,1368622.99,-4645899.78107
1235,207846.0969067,2,1380622.99,-4645899.78107
1241,128758.1226685,0,1122622.99,-4649363.88268
1242,415692.1938184,0,1134622.99,-4649363.88268
1243,415692.1938232,0,1146622.99,-4649363.88268
1244,415692.1938184,0,1158622.99,-4649363.88268
1245,415692.1938135,2,1170622.99,-4649363.88268
1246,207846.0969067,2,1182622.99,-4649363.88268
1247,207846.0969092,2,1194622.99,-4649363.88268
1248,207846.0969116,2,1206622.99,-4649363.88268
1249,207846.0969092,0,1218622.99,-4649363.88268
1250,207846.0969092,0,1230622.99,-4649363.88268
1251,415692.1938086,0,1242622.99,-4649363.88268
1252,415692.1938184,0,1254622.99,-4649363.88268
1253,103923.0484521,0,1266622.99,-4649363.88268
1254,103923.0484534,0,1278622.99,-4649363.88268
1255,103923.0484558,0,1290622.99,-4649363.88268
1256,103923.0484509,0,1302622.99,-4649363.88268
1257,207846.0969092,0,1314622.99,-4649363.88268
1258,103923.0484521,0,1326622.99,-4649363.88268
1259,103923.0484546,0,1338622.99,-4649363.88268
1260,103923.0484546,0,1350622.99,-4649363.88268
1261,103923.0484534,0,1362622.99,-4649363.88268
1262,207846.0969092,2,1374622.99,-4649363.88268
1263,44859.0507007,0,1386622.99,-4649363.88268
1269,138564.0646045,0,1128622.99,-4652827.9843
1270,415692.1938184,0,1140622.99,-4652827.9843
1271,415692.1938184,0,1152622.99,-4652827.9843
1272,415692.1938184,2,1164622.99,-4652827.9843
1273,207846.0969043,2,1176622.99,-4652827.9843
1274,103923.0484546,2,1188622.99,-4652827.9843
1275,138564.0646077,2,1200622.99,-4652827.9843
1276,415692.1938086,0,1212622.99,-4652827.9843
1277,207846.0969092,0,1224622.99,-4652827.9843
1278,415692.1938184,0,1236622.99,-4652827.9843
1279,415692.1938184,0,1248622.99,-4652827.9843
1280,207846.0969116,0,1260622.99,-4652827.9843
1281,138564.0646045,0,1272622.99,-4652827.9843
1282,207846.0969092,0,1284622.99,-4652827.9843
1283,138564.0646077,0,1296622.99,-4652827.9843
1284,103923.0484521,0,1308622.99,-4652827.9843
1285,103923.0484558,0,1320622.99,-4652827.9843
1286,138564.0646061,0,1332622.99,-4652827.9843
1287,207846.0969067,0,1344622.99,-4652827.9843
1288,138564.0646077,0,1356622.99,-4652827.9843
1289,103923.0484534,0,1368622.99,-4652827.9843
1290,102979.3864771,2,1380622.99,-4652827.9843
1296,122506.3978809,0,1122622.99,-4656292.08591
1297,415692.1938135,0,1134622.99,-4656292.08591
1298,415692.1938135,0,1146622.99,-4656292.08591
1299,415692.1938135,0,1158622.99,-4656292.08591
1300,415692.1938184,2,1170622.99,-4656292.08591
1301,207846.0969092,2,1182622.99,-4656292.08591
1302,415692.1938232,2,1194622.99,-4656292.08591
1303,415692.1938135,2,1206622.99,-4656292.08591
1304,207846.0969067,0,1218622.99,-4656292.08591
1305,415692.1938086,0,1230622.99,-4656292.08591
1306,415692.1938184,0,1242622.99,-4656292.08591
1307,415692.1938232,0,1254622.99,-4656292.08591
1308,207846.0969092,0,1266622.99,-4656292.08591
1309,207846.0969067,0,1278622.99,-4656292.08591
1310,207846.0969043,0,1290622.99,-4656292.08591
1311,207846.0969067,0,1302622.99,-4656292.08591
1312,415692.1938232,0,1314622.99,-4656292.08591
1313,207846.0969116,0,1326622.99,-4656292.08591
1314,207846.0969067,0,1338622.99,-4656292.08591
1315,207846.0969067,0,1350622.99,-4656292.08591
1316,207846.0969067,0,1362622.99,-4656292.08591
1317,415692.1938184,2,1374622.99,-4656292.08591
1318,2832.2849414,0,1386622.99,-4656292.08591
1324,103923.0484546,0,1128622.99,-4659756.18753
1325,138564.0646077,0,1140622.99,-4659756.18753
1326,138564.0646045,0,1152622.99,-4659756.18753
1327,415692.1938184,0,1164622.99,-4659756.18753
1328,207846.0969092,2,1176622.99,-4659756.18753
1329,138564.0646061,2,1188622.99,-4659756.18753
1330,207846.0969116,2,1200622.99,-4659756.18753
1331,207846.0969067,2,1212622.99,-4659756.18753
1332,415692.1938184,0,1224622.99,-4659756.18753
1333,415692.1938184,0,1236622.99,-4659756.18753
1334,415692.1938184,0,1248622.99,-4659756.18753
1335,415692.1938184,0,1260622.99,-4659756.18753
1336,138564.0646077,0,1272622.99,-4659756.18753
1337,207846.0969067,0,1284622.99,-4659756.18753
1338,103923.0484546,0,1296622.99,-4659756.18753
1339,103923.0484534,0,1308622.99,-4659756.18753
1340,138564.0646061,0,1320622.99,-4659756.18753
1341,138564.0646077,0,1332622.99,-4659756.18753
1342,207846.0969043,0,1344622.99,-4659756.18753
1343,103923.0484534,0,1356622.99,-4659756.18753
1344,103923.0484534,0,1368622.99,-4659756.18753
1345,69452.8609094,0,1380622.99,-4659756.18753
1351,52529.7453809,0,1122622.99,-4663220.28914
1352,207846.0969043,0,1134622.99,-4663220.28914
1353,138564.0646029,0,1146622.99,-4663220.28914
1354,207846.0969116,0,1158622.99,-4663220.28914
1355,415692.1938232,2,1170622.99,-4663220.28914
1356,207846.0969116,2,1182622.99,-4663220.28914
1357,207846.0969043,2,1194622.99,-4663220.28914
1358,207846.0969043,2,1206622.99,-4663220.28914
1359,207846.0969092,0,1218622.99,-4663220.28914
1360,415692.1938184,0,1230622.99,-4663220.28914
1361,415692.1938135,0,1242622.99,-4663220.28914
1362,415692.1938232,0,1254622.99,-4663220.28914
1363,207846.0969067,0,1266622.99,-4663220.28914
1364,103923.0484558,0,1278622.99,-4663220.28914
1365,103923.0484521,0,1290622.99,-4663220.28914
1366,138564.0646045,0,1302622.99,-4663220.28914
1367,207846.0969092,0,1314622.99,-4663220.28914
1368,207846.0969092,0,1326622.99,-4663220.28914
1369,103923.0484583,0,1338622.99,-4663220.28914
1370,103923.0484521,0,1350622.99,-4663220.28914
1371,138564.0646012,2,1362622.99,-4663220.28914
1372,207846.0969116,0,1374622.99,-4663220.28914
1373,4.0925537,0,1386622.99,-4663220.28914
1379,88869.1239624,0,1128622.99,-4666684.39076
1380,103923.0484534,0,1140622.99,-4666684.39076
1381,138564.0646045,0,1152622.99,-4666684.39076
1382,415692.1938184,2,1164622.99,-4666684.39076
1383,207846.0969116,2,1176622.99,-4666684.39076
1384,207846.0969067,2,1188622.99,-4666684.39076
1385,415692.1938086,2,1200622.99,-4666684.39076
1386,415692.1938232,0,1212622.99,-4666684.39076
1387,415692.1938184,0,1224622.99,-4666684.39076
1388,415692.1938184,0,1236622.99,-4666684.39076
1389,415692.1938135,0,1248622.99,-4666684.39076
1390,415692.1938184,0,1260622.99,-4666684.39076
1391,207846.0969067,0,1272622.99,-4666684.39076
1392,207846.0969116,0,1284622.99,-4666684.39076
1393,138564.0646045,0,1296622.99,-4666684.39076
1394,103923.0484558,0,1308622.99,-4666684.39076
1395,103923.0484521,0,1320622.99,-4666684.39076
1396,138564.0646045,0,1332622.99,-4666684.39076
1397,207846.0969067,0,1344622.99,-4666684.39076
1398,138564.0646077,0,1356622.99,-4666684.39076
1399,103923.048457,0,1368622.99,-4666684.39076
1400,95507.2275317,0,1380622.99,-4666684.39076
1406,65595.2974365,0,1122622.99,-4670148.49237
1407,201586.5146484,0,1134622.99,-4670148.49237
1408,138564.0646061,0,1146622.99,-4670148.49237
1409,207846.0969092,0,1158622.99,-4670148.49237
1410,415692.1938184,2,1170622.99,-4670148.49237
1411,207846.0969067,2,1182622.99,-4670148.49237
1412,415692.1938184,2,1194622.99,-4670148.49237
1413,415692.1938135,2,1206622.99,-4670148.49237
1414,415692.1938184,0,1218622.99,-4670148.49237
1415,415692.1938086,0,1230622.99,-4670148.49237
1416,415692.1938184,0,1242622.99,-4670148.49237
1417,415692.1938184,0,1254622.99,-4670148.49237
1418,207846.0969141,0,1266622.99,-4670148.49237
1419,138564.0646077,0,1278622.99,-4670148.49237
1420,103923.0484521,0,1290622.99,-4670148.49237
1421,103923.048457,0,1302622.99,-4670148.49237
1422,207846.0969067,0,1314622.99,-4670148.49237
1423,103923.0484546,0,1326622.99,-4670148.49237
1424,103923.0484534,0,1338622.99,-4670148.49237
1425,103923.0484558,0,1350622.99,-4670148.49237
1426,103923.0484534,0,1362622.99,-4670148.49237
1427,207846.0969116,0,1374622.99,-4670148.49237
1428,26452.9325537,0,1386622.99,-4670148.49237
1433,48940.3126188,0,1116622.99,-4673612.59399
1434,9100.0389323,0,1128622.99,-4673612.59399
1435,207846.0969092,0,1140622.99,-4673612.59399
1436,415692.1938232,0,1152622.99,-4673612.59399
1437,415692.1938135,2,1164622.99,-4673612.59399
1438,207846.0969067,2,1176622.99,-4673612.59399
1439,207846.0969067,2,1188622.99,-4673612.59399
1440,415692.1938232,0,1200622.99,-4673612.59399
1441,415692.1938135,0,1212622.99,-4673612.59399
1442,415692.1938135,0,1224622.99,-4673612.59399
1443,415692.1938135,0,1236622.99,-4673612.59399
1444,415692.1938184,0,1248622.99,-4673612.59399
1445,415692.1938232,0,1260622.99,-4673612.59399
1446,415692.1938135,0,1272622.99,-4673612.59399
1447,415692.1938135,0,1284622.99,-4673612.59399
1448,207846.0969043,0,1296622.99,-4673612.59399
1449,207846.0969116,0,1308622.99,-4673612.59399
1450,207846.0969092,0,1320622.99,-4673612.59399
1451,207846.0969092,0,1332622.99,-4673612.59399
1452,415692.1938135,0,1344622.99,-4673612.59399
1453,207846.0969116,0,1356622.99,-4673612.59399
1454,207846.0969116,0,1368622.99,-4673612.59399
1455,185281.4145117,2,1380622.99,-4673612.59399
1461,27028.2909265,0,1122622.99,-4677076.6956
1462,189479.6761157,0,1134622.99,-4677076.6956
1463,207846.0969092,0,1146622.99,-4677076.6956
1464,415692.1938135,2,1158622.99,-4677076.6956
1465,415692.1938184,2,1170622.99,-4677076.6956
1466,207846.0969043,2,1182622.99,-4677076.6956
1467,415692.1938135,2,1194622.99,-4677076.6956
1468,415692.1938184,0,1206622.99,-4677076.6956
1469,207846.0969043,0,1218622.99,-4677076.6956
1470,207846.0969043,0,1230622.99,-4677076.6956
1471,415692.1938184,0,1242622.99,-4677076.6956
1472,415692.1938135,0,1254622.99,-4677076.6956
1473,207846.0969043,0,1266622.99,-4677076.6956
1474,207846.0969092,0,1278622.99,-4677076.6956
1475,103923.0484521,0,1290622.99,-4677076.6956
1476,138564.0646012,0,1302622.99,-4677076.6956
1477,207846.0969116,0,1314622.99,-4677076.6956
1478,138564.0646029,0,1326622.99,-4677076.6956
1479,138564.0646029,0,1338622.99,-4677076.6956
1480,138564.0646077,0,1350622.99,-4677076.6956
1481,138564.0646045,0,1362622.99,-4677076.6956
1482,207846.0968994,0,1374622.99,-4677076.6956
1488,34751.9503271,0,1116622.99,-4680540.79722
1489,2776.034563,0,1128622.99,-4680540.79722
1490,103923.0484534,0,1140622.99,-4680540.79722
1491,207846.0969067,2,1152622.99,-4680540.79722
1492,415692.1938184,2,1164622.99,-4680540.79722
1493,207846.0969043,2,1176622.99,-4680540.79722
1494,138564.0646061,2,1188622.99,-4680540.79722
1495,415692.1938184,0,1200622.99,-4680540.79722
1496,415692.1938135,0,1212622.99,-4680540.79722
1497,207846.0969092,0,1224622.99,-4680540.79722
1498,415692.1938135,0,1236622.99,-4680540.79722
1499,415692.1938184,0,1248622.99,-4680540.79722
1500,207846.0969092,0,1260622.99,-4680540.79722
1501,207846.0969092,0,1272622.99,-4680540.79722
1502,207846.0969067,0,1284622.99,-4680540.79722
1503,103923.048457,0,1296622.99,-4680540.79722
1504,103923.0484521,0,1308622.99,-4680540.79722
1505,103923.0484558,0,1320622.99,-4680540.79722
1506,103923.0484546,0,1332622.99,-4680540.79722
1507,415692.1938184,0,1344622.99,-4680540.79722
1508,103923.0484521,0,1356622.99,-4680540.79722
1509,103923.0484546,0,1368622.99,-4680540.79722
1510,51151.4775708,0,1380622.99,-4680540.79722
1516,190895.5619409,0,1122622.99,-4684004.89883
1517,130311.6713379,0,1134622.99,-4684004.89883
1518,207846.0969116,0,1146622.99,-4684004.89883
1519,415692.1938184,2,1158622.99,-4684004.89883
1520,415692.1938086,2,1170622.99,-4684004.89883
1521,415692.1938232,2,1182622.99,-4684004.89883
1522,415692.1938184,2,1194622.99,-4684004.89883
1523,415692.1938086,0,1206622.99,-4684004.89883
1524,207846.0969067,0,1218622.99,-4684004.89883
1525,207846.0969092,0,1230622.99,-4684004.89883
1526,415692.1938135,0,1242622.99,-4684004.89883
1527,415692.1938086,0,1254622.99,-4684004.89883
1528,207846.0969092,0,1266622.99,-4684004.89883
1529,207846.0969092,0,1278622.99,-4684004.89883
1530,207846.0969092,0,1290622.99,-4684004.89883
1531,207846.0969067,0,1302622.99,-4684004.89883
1532,415692.1938184,0,1314622.99,-4684004.89883
1533,207846.0969116,0,1326622.99,-4684004.89883
1534,207846.0969043,0,1338622.99,-4684004.89883
1535,207846.0969116,0,1350622.99,-4684004.89883
1536,207846.0969141,0,1362622.99,-4684004.89883
1537,415692.1938135,0,1374622.99,-4684004.89883
1543,49912.5293066,0,1116622.99,-4687469.00045
1544,38833.8198096,0,1128622.99,-4687469.00045
1545,34404.5707507,2,1140622.99,-4687469.00045
1546,207846.0969092,0,1152622.99,-4687469.00045
1547,415692.1938184,2,1164622.99,-4687469.00045
1548,415692.1938184,2,1176622.99,-4687469.00045
1549,207846.0969092,2,1188622.99,-4687469.00045
1550,415692.1938184,0,1200622.99,-4687469.00045
1551,415692.1938184,0,1212622.99,-4687469.00045
1552,207846.0969092,0,1224622.99,-4687469.00045
1553,207846.0969141,0,1236622.99,-4687469.00045
1554,138564.0646045,0,1248622.99,-4687469.00045
1555,103923.0484546,0,1260622.99,-4687469.00045
1556,207846.0969043,0,1272622.99,-4687469.00045
1557,207846.0969067,0,1284622.99,-4687469.00045
1558,138564.0646029,0,1296622.99,-4687469.00045
1559,103923.0484546,0,1308622.99,-4687469.00045
1560,103923.0484521,0,1320622.99,-4687469.00045
1561,207846.0969092,0,1332622.99,-4687469.00045
1562,415692.1938184,0,1344622.99,-4687469.00045
1563,138564.0646045,0,1356622.99,-4687469.00045
1564,136375.416626,0,1368622.99,-4687469.00045
1565,71461.4151343,0,1380622.99,-4687469.00045
1571,103923.0484558,0,1122622.99,-4690933.10206
1572,107835.4118506,0,1134622.99,-4690933.10206
1573,73068.8817847,0,1146622.99,-4690933.10206
1574,415692.1938135,2,1158622.99,-4690933.10206
1575,415692.1938232,2,1170622.99,-4690933.10206
1576,415692.1938086,2,1182622.99,-4690933.10206
1577,415692.1938135,2,1194622.99,-4690933.10206
1578,415692.1938184,0,1206622.99,-4690933.10206
1579,138564.0646045,0,1218622.99,-4690933.10206
1580,103923.0484521,0,1230622.99,-4690933.10206
1581,138564.0646045,0,1242622.99,-4690933.10206
1582,207846.0969092,0,1254622.99,-4690933.10206
1583,138564.0646094,0,1266622.99,-4690933.10206
1584,138564.0646061,0,1278622.99,-4690933.10206
1585,103923.0484546,0,1290622.99,-4690933.10206
1586,103923.0484558,0,1302622.99,-4690933.10206
1587,207846.0969092,0,1314622.99,-4690933.10206
1588,138564.0646077,0,1326622.99,-4690933.10206
1589,207846.0969067,0,1338622.99,-4690933.10206
1590,138564.0646061,0,1350622.99,-4690933.10206
1591,38684.1940149,0,1362622.99,-4690933.10206
1592,83007.8364331,0,1374622.99,-4690933.10206
1593,9442.5876172,0,1386622.99,-4690933.10206
1598,30157.631709,0,1116622.99,-4694397.20368
1599,207846.0969092,0,1128622.99,-4694397.20368
1600,5273.368313,0,1140622.99,-4694397.20368
1601,207846.0969092,2,1152622.99,-4694397.20368
1602,415692.1938135,2,1164622.99,-4694397.20368
1603,415692.1938184,2,1176622.99,-4694397.20368
1604,207846.0969067,2,1188622.99,-4694397.20368
1605,415692.1938135,2,1200622.99,-4694397.20368
1606,415692.1938184,0,1212622.99,-4694397.20368
1607,415692.1938135,0,1224622.99,-4694397.20368
1608,207846.0969043,0,1236622.99,-4694397.20368
1609,207846.0969092,0,1248622.99,-4694397.20368
1610,207846.0969092,0,1260622.99,-4694397.20368
1611,207846.0969092,0,1272622.99,-4694397.20368
1612,415692.1938135,0,1284622.99,-4694397.20368
1613,207846.0969141,0,1296622.99,-4694397.20368
1614,207846.0969092,0,1308622.99,-4694397.20368
1615,207846.0969092,0,1320622.99,-4694397.20368
1616,207846.0969067,0,1332622.99,-4694397.20368
1617,415692.1938184,0,1344622.99,-4694397.20368
1618,207846.0969116,0,1356622.99,-4694397.20368
1620,84837.0666927,0,1380622.99,-4694397.20368
1626,100693.1711438,0,1122622.99,-4697861.30529
1627,176489.9148975,0,1134622.99,-4697861.30529
1628,205856.6079492,2,1146622.99,-4697861.30529
1629,415692.1938135,2,1158622.99,-4697861.30529
1630,415692.1938184,2,1170622.99,-4697861.30529
